job_id,title,company,location,industry,salary_min,salary_max,experience_level,experience_years_min,experience_years_max,company_size,employment_type,remote_option,required_skills,posted_date,application_deadline,source,data_collection_date,dataset_version,salary_avg,salary_category
JOB_0284,Software Developer,Gojek,Semarang,Consulting,12000000,16000000,Mid,3.0,6.0,Startup (<50),Part-time,Hybrid,"PHP, C#, Terraform, Docker, Kubernetes",2025-05-23 05:34:48.321303,2025-06-15 05:34:48.321303,generated,2025-05-27 05:34:48.519446,1.0,14000000.0,Senior (10-15M)
JOB_0285,Full Stack Developer,E-commerce Platform,Bandung,Gaming,8800000,10800000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Python, Ruby, Express.js, Kubernetes, Vue.js",2025-04-10 05:34:48.321303,2025-06-06 05:34:48.321303,generated,2025-05-27 05:34:48.519446,1.0,9800000.0,Mid (5-10M)
JOB_0286,Cloud Engineer,Sea Group,Makassar,Healthcare,10000000,15000000,Mid,3.0,6.0,Startup (<50),Full-time,Hybrid,"MongoDB, Git, Vue.js",2025-05-17 05:34:48.322301,2025-06-24 05:34:48.322301,generated,2025-05-27 05:34:48.519446,1.0,12500000.0,Mid (5-10M)
JOB_0287,QA Engineer,Blibli,Jakarta,Food & Beverage,4800000,7800000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"Go, AWS, Elasticsearch, Git",2025-03-14 05:34:48.322301,2025-06-10 05:34:48.322301,generated,2025-05-27 05:34:48.519446,1.0,6300000.0,Entry (2-5M)
JOB_0288,Scrum Master,Gojek,Makassar,Government,8000000,12000000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"React, Ruby, Vue.js, MySQL, Flask",2025-05-01 05:34:48.322301,2025-07-15 05:34:48.322301,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0289,Product Manager,Bank Digital,Semarang,Government,15000000,17000000,Senior,7.0,15.0,Large (500+),Contract,Remote,"Git, Node.js, AWS, PHP",2025-03-06 05:34:48.322301,2025-06-03 05:34:48.322301,generated,2025-05-27 05:34:48.519446,1.0,16000000.0,Senior (10-15M)
JOB_0290,QA Engineer,Dana,Surabaya,Food & Beverage,4400000,9400000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"FastAPI, MongoDB, Node.js, AWS, GCP, Angular",2025-04-12 05:34:48.322301,2025-06-08 05:34:48.322301,generated,2025-05-27 05:34:48.519446,1.0,6900000.0,Entry (2-5M)
JOB_0291,QA Engineer,Shopee,Surabaya,Fintech,20900000,24900000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"Node.js, Kubernetes, Nginx, Java, Flask, Laravel",2025-04-11 05:34:48.323298,2025-07-13 05:34:48.323298,generated,2025-05-27 05:34:48.519446,1.0,22900000.0,Expert (15M+)
JOB_0292,Mobile Developer,Bank Digital,Palembang,Food & Beverage,8000000,13000000,Mid,3.0,6.0,Startup (<50),Full-time,Remote,"PostgreSQL, GCP, Elasticsearch, React, JavaScript",2025-02-27 05:34:48.323298,2025-06-17 05:34:48.323298,generated,2025-05-27 05:34:48.519446,1.0,10500000.0,Mid (5-10M)
JOB_0293,Data Analyst,Digital Consulting,Yogyakarta,Gaming,7000000,12000000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"Nginx, Java, Azure, C#, Kubernetes",2025-05-08 05:34:48.323298,2025-07-16 05:34:48.323298,generated,2025-05-27 05:34:48.519446,1.0,9500000.0,Mid (5-10M)
JOB_0294,Full Stack Developer,E-commerce Platform,Malang,Government,14000000,17000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"GCP, Spring Boot, Express.js",2025-03-04 05:34:48.323298,2025-07-05 05:34:48.323298,generated,2025-05-27 05:34:48.519446,1.0,15500000.0,Senior (10-15M)
JOB_0295,Data Analyst,OVO,Makassar,Food & Beverage,4000000,6000000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"JavaScript, Ruby, Java, Nginx, React, C#",2025-02-27 05:34:48.323298,2025-06-18 05:34:48.323298,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0296,Scrum Master,Healthcare Tech,Solo,Fintech,14000000,16000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Linux, Jenkins, Ruby",2025-03-10 05:34:48.324295,2025-06-19 05:34:48.324295,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0297,Product Manager,Bank Digital,Jakarta,Food & Beverage,4800000,8800000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"React, Java, FastAPI, MySQL",2025-05-06 05:34:48.324295,2025-06-24 05:34:48.324295,generated,2025-05-27 05:34:48.519446,1.0,6800000.0,Entry (2-5M)
JOB_0298,Frontend Developer,Traveloka,Lampung,Consulting,8800000,11800000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"PHP, Git, Angular, Azure",2025-03-24 05:34:48.324829,2025-06-26 05:34:48.324829,generated,2025-05-27 05:34:48.519446,1.0,10300000.0,Mid (5-10M)
JOB_0299,Technical Lead,Tokopedia,Makassar,Government,11000000,13000000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"GCP, FastAPI, Vue.js",2025-03-28 05:34:48.324829,2025-07-22 05:34:48.324829,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Senior (10-15M)
JOB_0300,Frontend Developer,E-commerce Platform,Hybrid,E-commerce,14000000,18000000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"Elasticsearch, Kubernetes, Vue.js, Nginx, React, Java",2025-03-19 05:34:48.324829,2025-06-12 05:34:48.324829,generated,2025-05-27 05:34:48.519446,1.0,16000000.0,Senior (10-15M)
JOB_0301,Mobile Developer,Grab,Surabaya,Transportation,14300000,16300000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Jenkins, Linux, Ruby, MySQL",2025-05-22 05:34:48.324829,2025-06-26 05:34:48.324829,generated,2025-05-27 05:34:48.519446,1.0,15300000.0,Senior (10-15M)
JOB_0302,Full Stack Developer,Bukalapak,Jakarta,Transportation,7200000,10200000,Junior,0.0,2.0,Medium (50-500),Contract,On-site,"Redis, Ruby, MySQL, AWS, Java",2025-05-12 05:34:48.325891,2025-06-09 05:34:48.325891,generated,2025-05-27 05:34:48.519446,1.0,8700000.0,Mid (5-10M)
JOB_0303,Frontend Developer,Government Agency,Remote,Transportation,8400000,11400000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Kubernetes, JavaScript, Linux, Jenkins, Express.js, Ruby",2025-05-15 05:34:48.325891,2025-06-29 05:34:48.325891,generated,2025-05-27 05:34:48.519446,1.0,9900000.0,Mid (5-10M)
JOB_0304,Frontend Developer,E-commerce Platform,Surabaya,Healthcare,9900000,12900000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Nginx, Jenkins, JavaScript, Docker, Python, Azure",2025-03-01 05:34:48.325891,2025-07-01 05:34:48.325891,generated,2025-05-27 05:34:48.519446,1.0,11400000.0,Mid (5-10M)
JOB_0306,Cloud Engineer,Fintech Company,Semarang,Food & Beverage,8000000,10000000,Mid,3.0,6.0,Medium (50-500),Full-time,Remote,"Express.js, Docker, Django, Flask, Elasticsearch, Spring Boot",2025-05-09 05:34:48.326873,2025-06-29 05:34:48.326873,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0307,Business Analyst,Bukalapak,Semarang,Food & Beverage,16000000,18000000,Senior,7.0,15.0,Large (500+),Contract,On-site,"Angular, PostgreSQL, GCP, Docker",2025-04-04 05:34:48.326873,2025-06-18 05:34:48.326873,generated,2025-05-27 05:34:48.519446,1.0,17000000.0,Expert (15M+)
JOB_0308,Mobile Developer,Tokopedia,Palembang,Consulting,8000000,13000000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"MongoDB, Python, Docker, PHP",2025-04-30 05:34:48.326873,2025-06-11 05:34:48.326873,generated,2025-05-27 05:34:48.519446,1.0,10500000.0,Mid (5-10M)
JOB_0310,Cloud Engineer,Software House,Batam,Healthcare,6000000,9000000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"Express.js, Jenkins, Laravel",2025-05-04 05:34:48.326873,2025-06-22 05:34:48.326873,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0311,Business Analyst,Bank Digital,Lampung,Education,5600000,7600000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Node.js, Django, JavaScript, Laravel, Spring Boot",2025-03-08 05:34:48.327883,2025-06-07 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,6600000.0,Mid (5-10M)
JOB_0312,Data Scientist,Multinational Corp,Jakarta,Consulting,20400000,24400000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"Vue.js, Linux, PostgreSQL, Terraform, Git, Angular",2025-03-06 05:34:48.327883,2025-07-20 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,22400000.0,Expert (15M+)
JOB_0313,Scrum Master,Shopee,Semarang,Gaming,15000000,18000000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"PHP, Java, Docker, Vue.js, Jenkins",2025-04-22 05:34:48.327883,2025-06-13 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,16500000.0,Senior (10-15M)
JOB_0314,Data Scientist,Bank Digital,Malang,Government,10000000,14000000,Mid,3.0,6.0,Startup (<50),Full-time,On-site,"FastAPI, Vue.js, Redis, Flask, Ruby",2025-03-04 05:34:48.327883,2025-06-10 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Mid (5-10M)
JOB_0315,QA Engineer,Tokopedia,Semarang,Consulting,11000000,14000000,Mid,3.0,6.0,Large (500+),Full-time,On-site,"Jenkins, AWS, Ruby",2025-05-21 05:34:48.327883,2025-07-20 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,12500000.0,Senior (10-15M)
JOB_0316,Scrum Master,Sea Group,Batam,Media,13000000,17000000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"Flask, AWS, Java",2025-04-09 05:34:48.327883,2025-06-15 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,15000000.0,Senior (10-15M)
JOB_0317,Scrum Master,E-commerce Platform,Surabaya,Food & Beverage,7700000,9700000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"Redis, PHP, Vue.js",2025-04-04 05:34:48.327883,2025-07-09 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,8700000.0,Mid (5-10M)
JOB_0318,Scrum Master,E-commerce Platform,Solo,Consulting,7000000,11000000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Nginx, Express.js, PostgreSQL, Kubernetes, React, Jenkins",2025-04-27 05:34:48.327883,2025-06-29 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,9000000.0,Mid (5-10M)
JOB_0319,Product Manager,Government Agency,Hybrid,Education,9000000,11000000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"JavaScript, Vue.js, Laravel, Go",2025-05-13 05:34:48.327883,2025-06-24 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0320,Scrum Master,Sea Group,Jakarta,Media,31200000,33200000,Senior,7.0,15.0,Startup (<50),Full-time,Remote,"MongoDB, Python, Java, Jenkins, Docker, Elasticsearch",2025-03-25 05:34:48.327883,2025-07-16 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,32200000.0,Expert (15M+)
JOB_0321,Business Analyst,E-commerce Platform,Medan,Gaming,4000000,8000000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"React, GCP, MySQL, Node.js, MongoDB, Python",2025-04-04 05:34:48.327883,2025-06-11 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,6000000.0,Entry (2-5M)
JOB_0322,Data Scientist,Fintech Company,Solo,Fintech,4000000,8000000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"Docker, Go, Kubernetes, Linux, Express.js, MongoDB",2025-05-18 05:34:48.327883,2025-06-22 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,6000000.0,Entry (2-5M)
JOB_0323,Data Scientist,Shopee,Batam,E-commerce,9000000,14000000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"Flask, Go, MongoDB, Docker",2025-03-09 05:34:48.327883,2025-07-04 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,11500000.0,Mid (5-10M)
JOB_0324,Cloud Engineer,Fintech Company,Remote,Healthcare,14400000,16400000,Mid,3.0,6.0,Large (500+),Full-time,Remote,"Terraform, PostgreSQL, MongoDB, Git, MySQL, React",2025-04-02 05:34:48.327883,2025-07-23 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,15400000.0,Senior (10-15M)
JOB_0325,Data Scientist,Digital Consulting,Makassar,Gaming,7000000,10000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"FastAPI, Express.js, Laravel, PHP, Elasticsearch, Terraform",2025-05-02 05:34:48.327883,2025-06-30 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,8500000.0,Mid (5-10M)
JOB_0326,Data Analyst,Government Agency,Bali,Media,4000000,7000000,Junior,0.0,2.0,Medium (50-500),Part-time,On-site,"Node.js, Express.js, Git, React, PostgreSQL",2025-05-11 05:34:48.327883,2025-06-22 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,5500000.0,Entry (2-5M)
JOB_0327,Cloud Engineer,Shopee,Jakarta,Media,7200000,11200000,Junior,0.0,2.0,Medium (50-500),Full-time,On-site,"Docker, Go, AWS, C#, Node.js, MongoDB",2025-04-12 05:34:48.327883,2025-06-16 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,9200000.0,Mid (5-10M)
JOB_0328,Product Manager,Fintech Company,Bali,Media,27000000,29000000,Senior,7.0,15.0,Startup (<50),Contract,Remote,"Python, PHP, Java",2025-04-14 05:34:48.327883,2025-06-04 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,28000000.0,Expert (15M+)
JOB_0329,UI/UX Designer,Gojek,Semarang,Healthcare,23000000,26000000,Senior,7.0,15.0,Large (500+),Part-time,Remote,"AWS, React, PHP, C#, Azure, JavaScript",2025-04-18 05:34:48.327883,2025-07-04 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,24500000.0,Expert (15M+)
JOB_0330,Scrum Master,Grab,Remote,Food & Beverage,4800000,6800000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Express.js, PostgreSQL, MongoDB, C#",2025-03-24 05:34:48.327883,2025-06-04 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,5800000.0,Entry (2-5M)
JOB_0331,Database Administrator,Blibli,Palembang,E-commerce,12000000,17000000,Senior,7.0,15.0,Medium (50-500),Full-time,Hybrid,"Docker, GCP, Vue.js, Jenkins, Laravel, Express.js",2025-04-07 05:34:48.327883,2025-06-10 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,14500000.0,Senior (10-15M)
JOB_0333,Software Developer,Sea Group,Yogyakarta,E-commerce,28000000,30000000,Senior,7.0,15.0,Startup (<50),Full-time,Hybrid,"C#, Laravel, Nginx, PHP",2025-04-30 05:34:48.327883,2025-06-04 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,29000000.0,Expert (15M+)
JOB_0334,Database Administrator,Fintech Company,Medan,Media,6000000,9000000,Junior,0.0,2.0,Large (500+),Full-time,Remote,"Go, Python, Redis, Java, Express.js",2025-04-19 05:34:48.327883,2025-07-20 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0335,Cloud Engineer,E-commerce Platform,Solo,Healthcare,7000000,9000000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"Nginx, Azure, Docker, PHP",2025-04-18 05:34:48.327883,2025-06-06 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0336,Data Scientist,Software House,Yogyakarta,Fintech,6000000,8000000,Junior,0.0,2.0,Medium (50-500),Full-time,Hybrid,"Terraform, AWS, Go, Spring Boot, JavaScript, Python",2025-03-01 05:34:48.327883,2025-07-01 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Mid (5-10M)
JOB_0337,Software Developer,Multinational Corp,Yogyakarta,Gaming,12000000,15000000,Mid,3.0,6.0,Large (500+),Part-time,On-site,"Flask, Nginx, Ruby, Angular",2025-04-21 05:34:48.327883,2025-06-21 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,13500000.0,Senior (10-15M)
JOB_0338,System Administrator,Blibli,Lampung,Government,4800000,9800000,Junior,0.0,2.0,Large (500+),Full-time,Hybrid,"React, Nginx, Jenkins, Laravel, Express.js, MySQL",2025-04-15 05:34:48.327883,2025-06-21 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,7300000.0,Entry (2-5M)
JOB_0339,Security Engineer,Sea Group,Lampung,Transportation,15200000,17200000,Senior,7.0,15.0,Large (500+),Full-time,Hybrid,"Nginx, Linux, Flask, Redis, MySQL",2025-04-27 05:34:48.327883,2025-06-08 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,16200000.0,Expert (15M+)
JOB_0340,Data Scientist,Multinational Corp,Remote,Healthcare,4800000,9800000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"Azure, Java, Jenkins, Docker",2025-05-14 05:34:48.327883,2025-06-26 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,7300000.0,Entry (2-5M)
JOB_0341,QA Engineer,Fintech Company,Hybrid,Government,6000000,9000000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"MySQL, Angular, Laravel, MongoDB",2025-03-20 05:34:48.327883,2025-06-09 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0342,UI/UX Designer,Bukalapak,Surabaya,Media,24200000,26200000,Senior,7.0,15.0,Startup (<50),Full-time,Hybrid,"Ruby, MongoDB, C#, AWS",2025-04-22 05:34:48.327883,2025-07-20 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,25200000.0,Expert (15M+)
JOB_0343,QA Engineer,Blibli,Semarang,Gaming,4000000,6000000,Junior,0.0,2.0,Large (500+),Full-time,Hybrid,"Java, Nginx, Django, Terraform",2025-03-20 05:34:48.327883,2025-06-26 05:34:48.327883,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0344,Technical Lead,Traveloka,Bandung,Food & Beverage,4400000,8400000,Junior,0.0,2.0,Startup (<50),Full-time,Hybrid,"Python, Kubernetes, Express.js",2025-04-01 05:34:48.334490,2025-06-10 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,6400000.0,Entry (2-5M)
JOB_0345,Scrum Master,Grab,Malang,Government,6000000,9000000,Junior,0.0,2.0,Large (500+),Part-time,Hybrid,"FastAPI, Redis, PHP",2025-04-10 05:34:48.334490,2025-07-18 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,7500000.0,Mid (5-10M)
JOB_0346,Security Engineer,Healthcare Tech,Remote,Education,20400000,22400000,Senior,7.0,15.0,Startup (<50),Full-time,Hybrid,"Redis, Elasticsearch, Vue.js, PHP, Python",2025-03-31 05:34:48.334490,2025-07-13 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,21400000.0,Expert (15M+)
JOB_0347,Data Scientist,Bank Digital,Lampung,Gaming,5600000,7600000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"PostgreSQL, GCP, AWS, MongoDB",2025-03-03 05:34:48.334490,2025-07-10 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,6600000.0,Mid (5-10M)
JOB_0348,Cloud Engineer,Shopee,Yogyakarta,Transportation,16000000,18000000,Senior,7.0,15.0,Startup (<50),Part-time,Remote,"MySQL, Nginx, Elasticsearch, Azure, C#, Angular",2025-05-18 05:34:48.334490,2025-06-17 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,17000000.0,Expert (15M+)
JOB_0349,Scrum Master,Shopee,Bandung,Fintech,5500000,10500000,Junior,0.0,2.0,Startup (<50),Full-time,Remote,"Redis, Node.js, Docker, Express.js, Elasticsearch, Kubernetes",2025-05-14 05:34:48.334490,2025-06-24 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,8000000.0,Mid (5-10M)
JOB_0350,Data Analyst,Traveloka,Yogyakarta,Media,11000000,13000000,Mid,3.0,6.0,Startup (<50),Contract,On-site,"MySQL, Django, Ruby, Go",2025-05-10 05:34:48.334490,2025-06-24 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,12000000.0,Senior (10-15M)
JOB_0351,Scrum Master,Fintech Company,Bandung,Transportation,12100000,17100000,Mid,3.0,6.0,Medium (50-500),Full-time,Hybrid,"Kubernetes, Django, Git",2025-05-01 05:34:48.334490,2025-06-28 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,14600000.0,Senior (10-15M)
JOB_0353,System Administrator,Gojek,Solo,Fintech,5000000,9000000,Junior,0.0,2.0,Startup (<50),Contract,Hybrid,"Kubernetes, PostgreSQL, GCP, Laravel, Django, Angular",2025-03-10 05:34:48.334490,2025-06-27 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Entry (2-5M)
JOB_0354,Business Analyst,Bank Digital,Hybrid,Consulting,6000000,8000000,Junior,0.0,2.0,Startup (<50),Part-time,On-site,"Express.js, Docker, Go, Kubernetes, Laravel, Angular",2025-04-16 05:34:48.334490,2025-06-23 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,7000000.0,Mid (5-10M)
JOB_0355,System Administrator,Sea Group,Palembang,Education,4000000,6000000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"MySQL, Flask, Laravel",2025-05-12 05:34:48.334490,2025-06-18 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,5000000.0,Entry (2-5M)
JOB_0356,Scrum Master,Gojek,Palembang,Healthcare,5600000,7600000,Junior,0.0,2.0,Large (500+),Full-time,On-site,"Laravel, Express.js, Kubernetes, Docker",2025-03-22 05:34:48.334490,2025-07-24 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,6600000.0,Mid (5-10M)
JOB_0357,Frontend Developer,Bukalapak,Lampung,Food & Beverage,7200000,9200000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"Nginx, Linux, AWS",2025-05-21 05:34:48.334490,2025-06-23 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,8200000.0,Mid (5-10M)
JOB_0358,Software Developer,Government Agency,Bali,Healthcare,9000000,11000000,Mid,3.0,6.0,Startup (<50),Contract,Remote,"Ruby, PostgreSQL, MongoDB, Flask",2025-03-10 05:34:48.334490,2025-06-18 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0359,Security Engineer,OVO,Hybrid,Fintech,9000000,12000000,Mid,3.0,6.0,Large (500+),Full-time,Hybrid,"Ruby, Node.js, Elasticsearch, C#, Express.js",2025-03-06 05:34:48.334490,2025-06-21 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,10500000.0,Mid (5-10M)
JOB_0360,Technical Lead,Grab,Bali,Consulting,17000000,21000000,Senior,7.0,15.0,Large (500+),Full-time,On-site,"FastAPI, Git, Flask",2025-03-27 05:34:48.334490,2025-06-22 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,19000000.0,Expert (15M+)
JOB_0361,UI/UX Designer,Gojek,Bali,Transportation,7000000,10000000,Junior,0.0,2.0,Startup (<50),Full-time,On-site,"Ruby, Go, React, Kubernetes",2025-04-23 05:34:48.334490,2025-07-08 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,8500000.0,Mid (5-10M)
JOB_0362,Full Stack Developer,Gojek,Surabaya,Consulting,13200000,16200000,Mid,3.0,6.0,Medium (50-500),Full-time,On-site,"Git, JavaScript, Terraform, Java, Ruby",2025-05-18 05:34:48.334490,2025-06-17 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,14700000.0,Senior (10-15M)
JOB_0363,Mobile Developer,Fintech Company,Makassar,Healthcare,8000000,12000000,Mid,3.0,6.0,Medium (50-500),Contract,Remote,"Laravel, Jenkins, Elasticsearch",2025-04-04 05:34:48.334490,2025-06-04 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,10000000.0,Mid (5-10M)
JOB_0364,Software Developer,Shopee,Lampung,Gaming,23200000,27200000,Senior,7.0,15.0,Medium (50-500),Full-time,On-site,"PHP, Java, Redis, Node.js",2025-03-14 05:34:48.334490,2025-07-08 05:34:48.334490,generated,2025-05-27 05:34:48.519446,1.0,25200000.0,Expert (15M+)
